spot_id,fraction::Malignant,fraction::CAF,fraction::Endo,fraction::Macro,fraction::NK,fraction::T,marker_proxy::Malignant,marker_proxy::CAF,marker_proxy::Endo,marker_proxy::Macro,marker_proxy::NK,marker_proxy::T
16x4,0.0040805136734218305,0.06927003294397639,0.2277965296813525,0.005280514224421854,0.14992014637160622,0.5436522631052212,-0.829244659688113,-0.010093833268981334,-0.23081032826460657,-0.3675203693329898,0.6172734628948209,-0.1949660067152303
16x5,0.1526613343362645,0.19162970289053805,0.30869944854725045,0.0019475760277449293,0.004117330847247026,0.34094460735095505,-0.07517840667797111,0.16978499948567966,-0.07663477715617342,-0.46212838517985466,-0.13577681241320644,-0.1949660067152303
16x6,0.32421990703395087,0.18809043408062198,0.311593686760025,9.432030704627907e-05,0.008033848174294336,0.1679678036440615,-0.38629528548479547,-0.41852382183522746,0.18740007567079808,-0.5011636955928465,-0.13577681241320644,-0.1949660067152303
16x7,0.008990739284222258,0.26390063366638483,0.255314043872463,0.013213142682884576,0.0066730113398477285,0.4519084291541977,-0.1729492095808923,0.07426186298306436,0.8058931542406451,-0.128875408871396,-0.13577681241320644,-0.1949660067152303
16x8,0.044463827879075414,0.06677180681498482,0.508122475762558,0.001999015604646956,0.06248138901963774,0.3161614849190972,-0.40230712624342213,0.6425107900138455,-0.5327704457664435,-0.3755824810814013,1.2390341977853052,-0.1949660067152303
16x9,0.3186683708731513,0.3183806808723631,0.07729933021180016,0.00016981013046527975,0.0009108771324958033,0.28457093077972434,0.17693766582510584,0.20799783939677957,0.319183070192148,0.010076816088812678,-0.13577681241320644,0.2986366676452026
16x10,0.021088855924468346,0.06945445645782272,0.25394218704894844,0.1729079511816945,0.009455453517771871,0.4731510958692941,-0.012731649951717947,0.30696317018012104,-0.5327704457664435,-0.8867753120847987,-0.13577681241320644,-0.1949660067152303
16x11,0.01922893282713059,0.10933965764461868,0.2619163104034569,0.17093758068405338,0.022574515449079752,0.41600300299166065,0.32563015224880937,0.16605435922505324,0.04788665693392513,0.11316428092511481,-0.13577681241320644,-0.1949660067152303
16x12,0.01875853775034151,0.06692093267683731,0.17276603691064146,0.003668993146759726,0.14163303566532143,0.5962524638500986,0.2884596749709783,1.0646517700797598,-0.17009728982388322,0.9505989222715099,1.5170619658493494,0.31973236120454945
16x13,0.013593691611716122,0.023621355062960977,0.25279106137559776,0.09578707431041834,0.05375339241890265,0.5604534252204041,0.4123319290700586,-0.279654851136705,-0.09405019548250931,0.01772251081426144,-0.13577681241320644,0.6172303174291617
17x3,0.0734863364394483,0.022750055136045333,0.36713640219547566,0.0003846030222999261,0.07970790047665324,0.45653470273007757,-0.2324273434204136,-0.08858528007644326,0.10192433437488324,-0.35863494893030534,-0.13577681241320644,-0.1949660067152303
17x4,0.05121917588060491,0.19052394583609916,0.13570127703424859,8.666485310593963e-05,0.1982120256680762,0.4242569107278652,-0.01995037132725594,1.5212554124338773,1.1219946910323766,0.13162606532811413,-0.13577681241320644,-0.1949660067152303
17x5,0.006782702730048432,0.024659087018568338,0.23315301072051017,0.00772559849252118,0.19925726206956096,0.5284223389687909,0.11618632879852121,0.17918950827652846,0.24077794739476205,0.3931073572506051,-0.13577681241320644,-0.1949660067152303
17x6,0.0336698194040442,0.05580853901218885,0.28480827495889355,0.0004372196922612114,0.019835857648905317,0.6054402892837069,0.18058380098621316,-0.2730165859364439,-0.15223485062071668,0.5124280126606303,-0.13577681241320644,1.3152793989951637
17x7,0.006525193097877897,0.011536126173041894,0.2468282737024241,0.015357856230367844,0.19561554293423314,0.5241370078620551,-0.3721971093117255,-0.10694379070867555,0.08495746133466253,-0.05287097776090225,-0.13577681241320644,-0.1949660067152303
17x8,0.03855700448350483,0.007895783099013119,0.4403725055222712,0.0009154604714798742,0.3129334439241854,0.19932580249954554,0.18951344651564148,-0.24158796473267774,0.43119451006494025,0.10450745540942732,-0.13577681241320644,-0.1949660067152303
